,Unnamed: 0,Gender,TypeofDisability,castecategory,Religion,Candidate State,Candidate District,PartnerName,TC State,TC District,TC Constituency,TC Name,SectorName,JobRole,TotalCandidatesinBatch,Result,Certified,agegroup,EducationLevel,placed
11023,67231,2,1,3,1,11,21,241,11,21,452,3295,28,148,1,1,1,2,2,0.0
11024,81802,1,1,1,1,11,356,135,11,355,330,2712,9,35,1,1,1,2,3,1.0
11025,31283,1,1,2,3,13,176,605,13,176,167,1389,11,69,1,3,2,4,3,1.0
11026,37676,2,1,3,3,14,51,377,14,52,52,4986,3,9,2,1,1,3,3,1.0
11027,13224,2,1,3,3,3,3,59,3,3,3,762,4,4,1,1,1,2,3,1.0
11028,80364,1,1,1,3,9,18,19,9,18,18,1114,3,9,1,1,1,7,5,1.0
11029,28362,2,1,1,1,24,111,38,23,108,105,976,3,38,1,1,1,2,2,1.0
11030,105158,1,1,3,3,5,29,28,5,29,29,657,4,4,1,1,1,4,3,1.0
11031,8253,1,1,3,1,5,398,265,5,397,366,817,5,66,1,1,1,1,3,0.0
11032,75241,1,1,3,3,5,126,447,5,122,119,918,7,10,2,1,1,3,3,0.0
11033,98557,2,1,1,4,22,119,87,25,116,132,401,14,27,1,1,1,3,2,0.0
11034,109676,1,1,1,1,6,10,957,6,10,10,5270,5,5,1,1,1,2,3,0.0
11035,40639,1,1,1,3,5,7,40,5,7,7,1002,1,1,1,1,1,3,2,0.0
11036,73922,1,1,1,3,15,110,630,15,101,98,1473,1,1,1,1,1,3,5,0.0
11037,109413,1,1,1,3,17,54,632,17,230,221,1478,9,35,6,1,1,3,3,1.0
11038,35533,2,1,1,1,22,154,19,25,152,147,198,6,81,1,1,1,4,5,0.0
11039,135878,2,1,1,3,1,182,130,1,64,123,4612,9,36,1,1,1,3,3,0.0
11040,79426,2,1,1,3,11,108,59,11,105,102,925,3,9,1,4,2,3,5,1.0
11041,7594,1,1,3,4,5,43,176,5,44,43,1634,17,31,8,4,2,3,3,1.0
11042,35728,1,1,1,3,14,548,47,14,606,507,2598,11,79,1,1,1,4,6,0.0
11043,136046,1,1,3,1,18,492,261,18,485,434,5664,7,62,1,2,2,4,5,1.0
11044,51948,1,1,3,1,14,513,54,14,455,414,1632,6,6,1,1,1,2,3,1.0
11045,36509,2,1,4,3,5,359,618,5,359,333,2730,18,37,1,4,2,2,2,1.0
11046,58193,2,1,2,3,8,418,915,8,556,143,2476,10,105,1,1,1,2,2,1.0
11047,39011,1,1,3,1,7,240,30,7,242,232,356,1,8,1,1,1,1,3,0.0
11048,60799,1,1,4,3,23,555,213,22,547,480,2863,1,1,1,1,1,3,3,0.0
11049,86185,2,1,3,4,4,562,1148,4,632,457,7494,5,42,8,3,2,1,3,1.0
11050,111462,1,1,4,1,15,556,30,15,548,268,1831,1,59,1,1,1,2,3,0.0
11051,109663,2,1,3,3,8,16,352,8,16,16,4337,3,9,1,1,1,3,3,0.0
11052,79735,1,1,2,3,6,140,171,6,137,133,626,7,62,1,1,1,3,2,1.0
11053,123335,2,1,1,1,8,220,49,8,218,85,316,9,76,1,1,1,2,3,1.0
11054,126799,1,1,1,3,5,171,2208,5,39,39,7160,1,1,1,1,1,3,3,0.0
11055,139805,2,1,4,4,5,294,61,5,279,266,125,6,55,1,1,1,3,3,0.0
11056,10233,1,1,3,3,13,310,59,13,172,367,894,4,7,6,1,1,3,3,0.0
11057,105478,2,1,1,3,5,171,877,5,39,162,2320,3,9,8,1,1,3,3,0.0
11058,82112,2,1,1,3,3,52,147,3,386,53,3776,4,4,1,1,1,3,3,0.0
11059,43538,2,1,3,3,5,58,953,5,58,59,2617,4,4,6,1,1,3,3,1.0
11060,145023,2,1,3,3,13,310,59,13,172,367,803,2,2,1,1,1,3,3,0.0
11061,78607,2,1,1,3,1,114,45,1,111,108,366,3,9,14,3,2,2,3,1.0
11062,147033,1,1,3,3,9,507,1033,9,493,445,2936,1,1,1,1,1,3,3,0.0
11063,128633,1,1,4,3,21,85,623,21,83,83,2799,21,111,1,1,1,3,3,0.0
11064,132192,2,1,3,3,19,509,65,19,175,61,1663,25,87,1,1,1,2,3,0.0
11065,119927,1,1,1,1,5,136,98,5,133,128,119,4,70,1,3,2,3,2,1.0
11066,51699,1,1,3,1,12,172,59,12,158,48,399,17,96,1,1,1,3,3,1.0
11067,73744,2,1,1,1,16,355,142,16,472,329,1188,6,55,1,2,2,3,3,1.0
11068,54303,1,1,4,1,16,504,409,8,443,16,4878,3,19,1,1,1,3,3,1.0
11069,23696,1,1,1,5,8,16,91,8,16,16,1348,27,146,1,1,1,7,2,1.0
11070,41280,1,1,4,3,1,450,151,1,535,406,3907,4,4,1,1,1,3,5,0.0
11071,96953,1,1,1,3,13,34,335,13,34,103,1526,3,9,1,1,1,3,3,0.0
11072,91232,2,1,1,3,1,322,115,1,64,114,148,22,57,1,1,1,4,3,0.0
11073,64216,2,1,1,1,5,157,11,5,321,303,1244,24,67,1,1,1,4,3,0.0
11074,78270,1,1,2,2,32,468,73,32,459,338,6891,9,43,1,1,1,4,5,1.0
11075,14194,2,1,1,3,6,140,13,6,137,133,2869,4,4,1,1,1,3,3,0.0
11076,102879,2,1,4,1,9,70,143,9,69,70,3674,5,22,1,1,1,5,5,1.0
11077,46518,2,1,1,3,23,81,84,22,79,80,95,9,13,1,1,1,3,3,1.0
11078,30273,2,1,1,3,16,261,1377,16,431,395,4273,15,32,1,1,1,4,2,1.0
11079,32814,1,1,1,1,29,612,1044,29,610,252,2977,3,45,1,1,1,2,3,1.0
11080,51460,2,1,3,7,15,44,393,15,45,44,2289,14,204,1,1,1,3,3,0.0
11081,28445,2,1,3,3,5,27,77,5,44,43,6034,17,31,1,1,1,4,2,0.0
11082,95226,1,1,4,3,9,386,38,9,38,38,39,5,80,1,1,1,2,3,0.0
11083,38755,2,1,1,5,7,233,45,7,235,225,1745,2,2,1,1,1,6,2,0.0
11084,134025,2,1,1,3,5,151,82,5,149,144,5577,4,7,1,1,1,3,3,0.0
11085,101438,1,1,4,3,5,398,130,5,397,366,4790,7,11,1,1,1,3,3,1.0
11086,64666,1,1,1,3,4,367,336,4,365,176,642,1,1,1,1,1,6,2,0.0
11087,114228,2,1,3,3,6,12,343,6,12,12,5835,4,4,1,1,1,2,2,1.0
11088,91892,2,1,3,3,18,125,390,18,494,118,764,7,47,9,4,2,6,2,1.0
11089,45139,1,1,3,3,14,51,54,14,52,52,56,2,15,1,1,1,3,3,0.0
11090,116752,1,1,3,5,9,218,204,9,216,209,314,5,5,1,1,1,6,3,1.0
11091,124427,2,1,3,3,1,72,45,1,198,72,3412,18,37,1,1,1,3,4,1.0
11092,31793,1,1,3,7,15,207,496,15,239,186,3647,7,47,1,1,1,6,2,0.0
11093,96891,2,1,3,3,12,161,157,12,174,201,296,21,95,1,1,1,3,3,0.0
11094,14080,1,1,3,5,12,23,59,12,158,48,399,17,90,1,1,1,3,3,0.0
11095,75029,1,1,1,3,8,91,65,8,89,88,241,1,1,1,1,1,3,3,0.0
11096,106885,2,1,1,1,14,487,54,14,478,187,1230,3,9,1,1,1,1,2,1.0
11097,48527,1,1,3,1,23,248,84,22,251,239,369,1,1,1,1,1,6,3,0.0
11098,7522,2,1,3,1,11,530,34,11,522,463,3465,6,55,1,2,2,2,3,1.0
11099,36241,2,1,1,3,21,130,142,21,127,325,1588,3,19,1,1,1,3,2,1.0
11100,93878,1,1,1,5,8,498,795,8,231,222,2025,9,76,1,3,2,2,2,1.0
11101,108551,2,1,1,1,22,119,87,25,116,132,401,14,27,1,1,1,4,2,0.0
11102,143936,1,1,1,5,5,144,239,5,142,138,556,1,1,1,1,1,6,3,0.0
11103,134728,1,1,2,1,9,500,38,9,24,24,1337,5,48,1,1,1,3,3,1.0
11104,34455,1,1,4,3,19,98,65,19,94,93,116,1,1,1,1,1,3,2,1.0
11105,56838,1,1,4,7,15,344,61,15,223,216,600,7,62,1,1,1,5,2,0.0
11106,124630,2,1,2,3,18,313,142,18,370,299,1053,3,45,1,1,1,3,5,1.0
11107,44170,2,1,3,1,1,114,45,1,111,108,366,12,17,1,1,1,2,2,1.0
11108,24825,1,1,1,3,23,81,258,22,79,80,3055,6,6,1,1,1,3,2,0.0
11109,43869,2,1,3,3,5,101,1125,5,190,334,3328,3,45,2,1,1,2,3,0.0
11110,122641,2,1,4,1,6,25,87,6,25,50,491,6,6,1,1,1,2,5,0.0
11111,30361,1,1,1,1,17,303,203,17,305,288,492,14,94,1,2,2,1,3,1.0
11112,112065,1,1,3,3,7,274,30,7,13,13,721,3,3,1,1,1,3,3,0.0
11113,141668,2,1,1,4,2,422,300,2,369,336,1739,3,20,1,1,1,3,2,0.0
11114,140244,2,1,3,1,21,528,245,21,521,450,2873,3,9,1,1,1,2,3,1.0
11115,16397,2,1,2,1,16,219,135,16,487,210,1274,3,38,1,1,1,2,3,1.0
11116,99331,1,1,3,3,5,294,67,5,279,266,549,1,1,8,3,2,3,2,1.0
11117,36518,2,1,1,5,6,455,99,6,451,139,1082,5,5,1,1,1,2,2,0.0
11118,105020,1,4,1,3,1,114,222,1,111,108,2031,9,43,1,2,2,4,2,1.0
11119,83937,1,1,1,1,18,251,548,18,253,242,7011,5,22,1,2,2,4,2,1.0
11120,62990,2,1,4,3,24,566,38,23,552,483,1865,2,2,2,1,1,4,2,0.0
11121,109662,2,1,1,3,5,66,2284,5,65,67,7426,3,9,1,1,1,3,3,0.0
11122,40980,2,1,1,3,5,7,38,5,361,93,1156,4,4,1,1,1,4,3,0.0
11123,31426,1,1,1,3,15,110,430,15,101,98,3100,1,1,1,1,1,3,3,0.0
11124,27864,2,1,4,3,5,281,64,5,278,265,430,9,36,1,1,1,4,3,1.0
11125,147073,1,1,3,1,1,114,54,1,622,231,2953,6,55,1,2,2,3,3,1.0
11126,149688,2,1,1,3,24,237,87,23,220,213,319,3,9,1,1,1,3,3,0.0
11127,116184,2,1,1,1,9,642,197,9,645,505,3926,3,20,2,1,1,3,3,1.0
11128,57298,1,1,1,1,14,200,47,14,196,189,1212,1,54,1,3,2,3,2,1.0
11129,76538,1,1,3,3,8,287,260,8,286,179,2784,1,24,1,1,1,5,2,1.0
11130,65423,2,1,3,5,12,23,124,12,23,23,158,5,5,1,1,1,3,3,0.0
11131,137921,1,1,3,1,4,514,19,4,352,328,624,1,24,1,2,2,4,3,1.0
11132,77727,1,1,1,1,5,475,30,5,467,419,1158,1,59,1,1,1,5,3,0.0
11133,70675,1,1,4,3,13,310,53,13,172,474,2770,7,10,1,1,1,4,2,0.0
11134,19684,2,1,3,5,11,242,64,11,244,234,358,9,36,1,1,1,3,3,0.0
11135,117126,1,1,1,3,8,106,90,8,403,99,848,7,10,1,1,1,3,5,0.0
11136,48006,1,1,3,3,22,153,14,25,151,243,375,1,24,1,1,1,5,2,1.0
11137,24097,2,1,3,3,23,610,14,22,608,508,2614,5,66,14,4,2,2,3,1.0
11138,105851,1,1,4,3,3,124,256,3,120,230,2904,1,1,1,1,1,3,2,0.0
11139,76564,2,1,3,4,12,161,67,12,174,201,2437,5,5,8,1,1,2,3,1.0
11140,119506,2,1,3,3,7,240,30,7,13,13,721,3,3,1,1,1,2,3,0.0
11141,91878,2,1,2,3,17,340,309,17,338,314,590,3,9,2,1,1,5,3,1.0
11142,49318,1,1,1,3,7,366,132,19,175,61,171,5,5,1,3,2,2,2,1.0
11143,137975,2,1,2,2,2,2,300,2,369,336,1739,3,20,1,4,2,3,3,1.0
11144,54857,1,1,1,1,11,490,30,11,482,431,1257,2,74,1,1,1,2,3,1.0
11145,125548,1,1,1,3,9,500,208,9,24,24,2978,7,10,1,1,1,6,5,0.0
11146,58375,2,1,4,3,6,330,99,6,189,183,260,19,40,1,4,2,3,2,1.0
11147,124270,2,1,3,3,12,161,161,12,174,201,224,17,31,1,1,1,3,2,0.0
11148,71679,1,1,3,4,12,462,130,12,174,201,1818,9,35,1,1,1,3,3,0.0
11149,30855,1,1,1,3,11,440,54,11,433,397,2021,7,62,1,1,1,3,3,0.0
11150,67418,1,1,3,3,13,123,59,13,331,311,1076,15,139,1,1,1,5,5,0.0
11151,13713,2,1,4,3,8,300,11,8,301,89,483,22,91,1,4,2,7,5,1.0
11152,90676,1,1,4,1,22,121,14,25,356,332,1477,5,66,6,4,2,3,5,1.0
11153,109603,2,1,1,3,6,574,45,6,564,17,3041,3,3,1,3,2,4,4,1.0
11154,65674,1,1,1,3,30,258,84,30,303,286,2806,7,47,1,1,1,3,3,1.0
11155,75836,1,1,1,3,5,101,36,5,190,334,4689,1,24,6,1,1,7,6,1.0
11156,32624,1,2,1,3,5,259,293,5,179,171,551,13,85,1,1,1,4,3,1.0
11157,102491,1,1,3,1,5,118,45,5,115,240,893,2,2,1,1,1,3,3,1.0
11158,3219,2,1,4,1,13,310,87,13,172,474,1782,24,67,1,1,1,3,2,1.0
11159,137306,2,1,4,3,6,104,4,6,382,25,7428,4,4,1,1,1,2,2,1.0
11160,16034,1,1,2,3,8,91,65,8,89,88,241,12,17,1,1,1,3,2,0.0
11161,81993,1,1,3,4,4,5,140,4,544,476,5603,1,24,1,1,1,6,3,0.0
11162,111697,1,1,3,3,4,37,972,4,37,37,2686,6,41,1,3,2,6,2,1.0
11163,85416,2,1,3,1,13,34,84,13,34,34,321,4,4,14,3,2,3,5,1.0
11164,130623,1,1,1,4,8,587,1127,8,275,60,3334,7,11,1,1,1,3,3,1.0
11165,138401,1,1,2,3,7,13,30,7,13,13,721,2,110,1,1,1,3,5,1.0
11166,35683,2,1,1,1,9,453,59,9,448,409,2277,9,13,1,1,1,3,3,1.0
11167,70298,2,1,1,5,5,157,37,5,155,150,3652,20,51,9,1,1,4,2,1.0
11168,76358,2,1,1,3,14,241,247,14,243,233,125,12,17,1,4,2,3,2,1.0
11169,135704,1,1,1,3,4,37,178,4,37,37,1068,7,10,1,1,1,3,2,0.0
11170,78651,1,1,3,1,3,69,411,3,68,4,3868,6,6,1,1,1,3,3,0.0
11171,71006,2,1,2,1,8,91,65,8,233,88,339,6,81,1,1,1,5,3,0.0
11172,79585,1,1,3,3,3,62,59,3,398,230,808,7,10,1,1,1,2,3,0.0
11173,140459,2,1,3,1,9,70,224,9,69,70,4361,15,32,1,1,1,5,2,0.0
11174,79222,2,1,1,3,6,47,87,6,48,47,645,6,41,1,1,1,3,2,0.0
11175,62724,2,1,4,2,1,190,255,1,188,182,1809,3,9,1,1,1,2,3,0.0
11176,34140,2,1,1,1,8,245,37,8,247,237,631,5,22,1,1,1,2,3,0.0
11177,73208,1,1,3,3,8,276,90,8,269,258,1883,1,1,1,3,2,5,2,1.0
11178,78973,2,1,3,3,3,3,622,12,268,48,2087,14,27,9,1,1,4,2,1.0
11179,111023,2,1,2,3,6,520,99,6,504,199,1455,4,4,1,1,1,3,3,0.0
11180,111977,1,1,3,3,12,23,67,12,174,23,114,7,10,1,1,1,2,2,0.0
11181,132705,2,1,1,1,5,57,548,5,56,57,6502,5,22,1,2,2,2,3,1.0
11182,32987,2,1,4,3,5,57,61,5,56,57,65,1,33,1,1,1,2,3,1.0
11183,98055,2,1,1,3,13,34,335,13,34,103,1526,3,9,1,1,1,2,3,1.0
11184,53848,1,1,1,1,8,339,304,8,443,33,579,4,4,1,1,1,1,3,1.0
11185,44333,1,1,4,3,22,153,149,25,151,146,197,9,35,1,1,1,4,3,0.0
11186,90471,1,1,1,1,9,500,38,9,24,24,1337,2,2,1,1,1,4,3,1.0
11187,10893,1,1,1,3,7,233,74,7,235,225,1932,1,1,1,3,2,4,2,1.0
11188,49107,1,1,4,3,5,42,44,5,43,42,5815,1,1,1,1,1,3,3,1.0
11189,7644,1,1,3,1,5,483,1177,5,226,217,3499,9,76,1,1,1,1,3,1.0
11190,87733,2,1,3,1,24,148,19,23,146,433,1268,6,41,1,2,2,4,5,1.0
11191,19676,2,1,1,3,5,201,103,5,197,320,5342,3,9,1,1,1,4,3,1.0
11192,32997,2,1,3,4,12,23,23,12,57,23,2632,3,9,1,1,1,2,2,1.0
11193,87003,1,1,3,4,6,369,391,6,366,340,5156,7,11,1,1,1,3,3,0.0
11194,119028,1,1,3,3,18,632,1981,18,596,364,6445,3,45,1,1,1,4,5,0.0
11195,8989,2,1,4,3,8,449,584,8,443,16,3794,24,67,1,1,1,3,3,0.0
11196,72216,2,1,3,3,20,113,59,20,238,107,963,2,2,1,4,2,3,3,1.0
11197,111153,2,1,1,5,13,579,59,13,570,495,2154,3,38,1,1,1,3,3,1.0
11198,111148,1,1,1,5,8,206,23,8,203,196,1044,1,1,1,1,1,3,2,1.0
11199,76370,1,1,3,4,12,161,23,12,174,201,823,5,5,1,1,1,3,3,0.0
11200,29360,2,1,1,3,14,541,54,14,509,40,1483,9,36,1,1,1,3,5,0.0
11201,111349,1,1,3,1,11,448,157,11,442,405,6515,5,42,1,1,1,4,3,1.0
11202,44111,2,1,3,3,8,59,11,8,59,60,1425,11,30,1,1,1,2,5,0.0
11203,101333,2,1,3,1,23,403,84,22,400,368,831,5,66,1,1,1,3,3,0.0
11204,101571,2,1,3,3,12,23,997,12,23,23,2791,4,7,1,1,1,2,5,1.0
11205,82442,2,1,3,1,5,118,45,5,115,240,893,11,30,1,3,2,5,5,1.0
11206,144504,1,1,1,3,16,355,340,16,354,329,3017,4,7,1,1,1,3,5,0.0
11207,6668,1,1,1,2,23,81,84,22,79,80,95,2,15,1,1,1,3,3,0.0
11208,125624,1,1,1,1,11,490,30,11,482,431,1257,7,62,1,1,1,4,3,0.0
11209,129738,1,1,4,3,8,149,34,8,147,142,2263,3,9,1,1,1,4,3,1.0
11210,42566,2,1,4,3,15,110,430,15,101,98,3100,3,9,12,1,1,2,2,0.0
11211,78538,1,1,4,3,5,109,1197,5,107,520,3561,7,10,1,1,1,4,5,0.0
11212,94275,2,1,1,4,1,182,259,1,484,73,4027,3,9,1,1,1,2,3,0.0
11213,34271,2,1,1,3,5,144,81,5,142,138,2964,15,32,1,1,1,3,3,0.0
11214,7235,2,1,4,3,5,262,38,5,265,256,456,12,17,1,1,1,3,3,0.0
11215,7969,2,1,3,1,5,247,64,5,250,151,1423,12,17,1,1,1,3,3,0.0
11216,34319,2,1,3,3,16,607,123,16,605,120,2585,18,184,1,1,1,3,3,1.0
11217,94645,2,1,1,1,6,25,25,6,25,25,25,3,19,1,1,1,4,5,0.0
11218,100964,1,1,1,1,5,290,98,5,217,274,119,1,8,1,1,1,2,2,1.0
11219,128469,2,1,3,3,5,345,288,5,343,320,5306,4,4,1,1,1,2,3,1.0
11220,41579,2,1,4,3,8,335,87,8,334,87,720,6,64,1,1,1,3,3,0.0
11221,74358,2,1,3,1,13,50,87,13,51,194,284,12,17,1,2,2,2,3,1.0
11222,36878,2,1,3,3,22,73,130,1,64,123,4612,9,36,4,1,1,3,3,0.0
11223,147393,2,1,1,3,5,66,33,5,65,67,2772,4,7,1,1,1,6,2,1.0
11224,119336,2,1,1,1,8,149,38,8,147,142,591,3,38,1,1,1,2,3,1.0
11225,52477,1,1,3,3,1,190,255,1,188,1,4164,1,1,1,1,1,4,5,0.0
11226,37400,1,1,4,3,9,250,19,9,252,241,2176,6,6,1,1,1,5,5,0.0
11227,133668,1,1,1,3,6,131,392,6,128,50,1480,3,9,2,1,1,4,3,1.0
11228,91746,1,1,3,3,11,108,54,11,105,102,749,9,36,1,1,1,2,2,1.0
11229,95487,1,1,4,4,14,325,47,14,326,46,552,1,24,1,2,2,3,3,1.0
11230,67966,2,1,1,4,8,205,404,8,502,33,1527,4,70,1,1,1,3,3,1.0
11231,18033,2,1,4,3,6,12,13,6,8,8,5187,4,4,8,3,2,3,3,1.0
11232,74451,2,1,1,3,13,26,84,13,26,26,115,4,4,9,1,1,3,5,0.0
11233,103021,1,1,1,1,22,153,14,25,151,243,375,6,55,1,1,1,3,3,0.0
11234,65900,2,1,3,3,20,202,399,20,199,174,2224,14,136,1,1,1,3,3,1.0
11235,108151,1,1,3,3,13,50,815,13,51,365,2105,21,223,12,1,1,6,2,0.0
11236,67949,2,1,2,1,8,74,11,8,72,74,470,3,39,1,3,2,1,3,1.0
11237,55451,2,1,3,3,22,225,14,25,225,146,4262,5,5,1,1,1,4,3,0.0
11238,16703,2,1,3,3,5,201,61,5,197,190,273,9,13,6,1,1,3,3,0.0
11239,112861,2,1,4,3,4,489,1844,4,480,430,6006,12,17,1,1,1,3,5,0.0
11240,33511,2,1,1,1,4,5,276,4,544,476,3409,3,3,1,1,2,4,3,1.0
11241,23051,1,1,4,1,5,56,1752,5,103,191,5647,7,62,1,1,1,3,2,0.0
11242,91527,2,1,4,3,5,43,272,5,44,43,477,11,30,1,1,1,3,3,1.0
11243,130158,1,1,3,3,8,80,859,8,78,79,2242,3,9,1,1,1,2,3,1.0
11244,34462,2,1,1,3,4,302,290,4,513,457,1510,3,45,1,1,1,4,5,0.0
11245,93766,2,1,1,1,8,220,49,8,218,85,316,3,19,1,1,1,3,3,0.0
11246,32333,1,1,4,3,5,101,182,5,190,184,262,1,1,1,1,1,4,2,0.0
11247,132232,1,1,1,3,3,52,66,3,53,53,580,3,9,1,1,1,2,3,0.0
11248,115399,1,1,4,3,16,524,34,16,517,94,1531,6,6,1,1,1,2,3,1.0
11249,122503,1,1,3,3,24,586,856,23,579,451,4980,10,105,2,1,1,7,3,1.0
11250,93804,1,1,4,3,3,69,59,3,68,4,444,1,24,1,1,1,3,3,0.0
11251,137769,1,1,1,1,30,466,178,30,458,286,1112,5,42,1,2,2,5,3,1.0
11252,126835,2,1,3,1,9,162,114,9,75,331,636,9,102,1,1,1,3,3,1.0
11253,114197,1,1,3,3,9,544,87,23,311,294,501,1,8,6,1,1,3,3,0.0
11254,23818,2,1,1,3,5,126,61,5,103,191,301,5,22,1,1,1,3,2,0.0
11255,38660,2,1,1,3,8,230,65,8,233,88,339,12,17,2,1,1,3,2,0.0
11256,58793,1,1,1,3,4,234,498,4,236,226,2997,1,24,1,1,1,3,3,0.0
11257,120245,2,1,1,3,6,104,75,6,382,25,6738,3,38,1,1,1,2,3,1.0
11258,51449,1,1,3,3,14,513,54,14,455,414,1632,1,1,1,4,2,6,2,1.0
11259,63336,1,1,3,1,13,50,216,9,75,154,1963,7,10,9,1,1,6,3,1.0
11260,47416,1,1,1,4,24,111,109,23,108,105,3604,3,9,2,1,1,2,5,1.0
11261,147635,1,1,3,4,11,141,59,11,138,134,179,7,10,1,1,1,3,3,0.0
11262,51581,2,1,3,3,5,11,11,5,226,217,329,3,39,6,1,1,3,6,0.0
11263,112674,1,1,3,3,3,158,1965,3,280,41,6389,1,1,1,1,1,3,2,0.0
11264,117984,2,1,3,3,13,122,59,13,118,115,150,3,9,1,1,1,3,3,0.0
11265,136048,2,1,1,3,1,428,329,25,152,173,630,23,63,1,1,1,3,2,0.0
11266,60359,2,1,1,5,5,42,67,5,43,42,114,4,7,8,1,1,3,3,1.0
11267,62411,1,1,1,3,3,78,52,3,76,6,4371,1,1,1,1,1,3,2,0.0
11268,6492,1,1,1,1,13,34,84,13,34,34,321,1,24,1,1,1,4,2,1.0
11269,70952,1,1,1,1,15,107,104,15,104,101,130,6,6,1,2,2,3,2,1.0
11270,139516,2,1,4,3,19,60,67,19,60,61,1159,5,5,1,1,1,3,2,0.0
11271,46060,2,1,3,5,8,206,91,8,203,196,3130,11,30,1,3,2,2,2,1.0
11272,72467,1,1,1,3,5,165,191,5,163,158,1316,3,9,2,3,2,2,3,1.0
11273,120751,1,1,3,5,20,227,156,20,228,174,331,4,7,4,1,1,4,3,1.0
11274,39039,2,1,2,3,14,374,247,14,325,309,548,3,44,1,1,1,4,2,1.0
11275,84509,1,1,4,4,5,101,1277,5,190,334,4928,11,30,1,1,1,4,5,1.0
11276,72855,1,1,1,3,9,386,169,9,38,38,743,21,111,1,1,1,2,5,1.0
11277,51465,2,1,3,3,17,64,155,17,63,65,210,9,13,1,1,1,3,3,0.0
11278,104326,1,1,3,5,18,395,399,18,394,364,783,1,1,1,4,2,6,2,1.0
11279,63357,2,1,2,1,8,372,65,8,403,423,1209,3,38,1,1,1,1,2,1.0
11280,54359,2,1,4,3,5,345,1005,5,343,320,2812,6,6,1,3,2,3,3,1.0
11281,81499,2,1,2,1,18,512,614,18,499,364,1417,9,13,1,3,2,3,5,1.0
11282,113890,1,1,2,1,16,396,157,16,670,120,5671,5,77,1,1,1,2,2,0.0
11283,92114,2,1,3,3,8,270,248,8,231,222,413,9,13,1,1,1,2,3,0.0
11284,96434,2,1,1,3,6,25,392,6,128,50,3796,6,6,1,1,1,2,2,1.0
11285,40576,1,1,1,1,22,427,87,25,428,392,2033,3,20,1,1,1,2,3,0.0
11286,70643,1,1,4,3,24,284,87,23,447,200,2302,2,123,1,1,1,3,5,0.0
11287,140800,1,1,3,1,5,115,30,5,112,442,1902,7,62,1,1,1,4,5,1.0
11288,60139,2,1,4,7,15,207,219,15,257,280,1231,3,9,14,1,1,3,3,0.0
11289,21551,1,1,1,4,22,225,421,6,208,202,1452,7,10,1,1,1,5,2,1.0
11290,30759,2,1,3,1,3,124,411,3,120,230,826,15,32,1,1,1,6,2,0.0
11291,62634,1,1,1,1,17,235,30,17,237,227,346,17,96,1,1,1,3,5,0.0
11292,13520,2,1,4,3,5,157,11,5,155,150,202,2,15,1,1,1,3,5,1.0
11293,2535,2,1,4,3,11,244,703,11,246,236,1732,3,44,6,1,1,1,2,1.0
11294,148233,1,1,1,5,13,189,87,13,187,181,917,17,31,1,1,1,4,3,0.0
11295,75889,2,1,4,3,6,83,235,6,137,246,412,3,39,1,1,1,2,3,0.0
11296,102066,1,1,4,3,5,259,736,5,179,171,2698,11,30,1,1,1,4,5,1.0
11297,18699,2,4,3,3,11,244,469,3,90,64,1284,13,85,9,1,1,4,2,1.0
11298,62653,1,1,1,4,22,153,130,25,151,243,1020,5,77,1,1,1,4,2,1.0
11299,141436,2,1,1,1,5,495,349,5,179,171,667,3,44,1,1,1,2,3,0.0
11300,37820,2,1,4,6,9,386,383,9,38,38,2509,3,9,1,3,2,4,3,1.0
11301,118698,1,1,1,3,16,49,51,16,50,49,2271,3,9,2,1,1,3,3,1.0
11302,20441,1,1,3,5,4,302,1553,4,513,457,4844,9,35,8,1,1,3,3,1.0
11303,124884,1,1,3,3,5,358,52,35,628,518,3158,5,42,1,1,1,3,3,0.0
11304,60204,2,1,3,3,8,318,224,8,319,301,1774,9,76,1,1,1,2,2,0.0
11305,31823,2,1,1,3,5,43,81,5,343,320,912,3,9,5,1,1,2,3,0.0
11306,39910,1,1,4,1,11,559,30,11,550,482,1836,4,70,1,3,2,3,3,1.0
11307,65250,1,1,3,5,12,321,74,12,169,163,2397,1,1,1,4,2,3,2,1.0
11308,42368,1,1,1,5,22,154,136,25,152,147,6111,5,66,1,3,2,2,3,1.0
11309,63239,2,2,1,1,6,140,1386,6,137,133,4299,13,8,1,4,2,5,5,1.0
11310,121117,1,1,3,3,25,539,40,24,500,111,2663,1,1,1,1,1,4,2,1.0
11311,98347,1,1,3,1,5,262,599,5,265,256,1380,1,1,1,1,1,2,2,0.0
11312,145794,2,1,3,1,13,310,59,13,172,367,894,2,2,1,1,1,3,3,0.0
11313,54279,2,2,1,1,5,27,27,5,27,27,27,13,7,1,1,1,3,3,1.0
11314,104997,2,1,1,1,8,90,141,8,88,87,2208,5,5,1,1,1,2,3,1.0
11315,87365,1,1,3,1,6,332,61,6,330,310,3936,8,28,1,1,1,1,3,1.0
11316,77045,2,1,1,3,8,206,316,8,203,196,1089,3,9,1,1,1,3,5,1.0
11317,146364,1,1,3,4,12,30,1117,12,169,23,4661,8,28,1,1,1,3,3,1.0
11318,144220,2,1,4,1,8,90,87,8,88,87,344,3,20,2,1,1,4,2,1.0
11319,70620,1,1,3,3,12,23,67,12,23,23,72,5,5,1,1,1,3,3,0.0
